199908020000072,02/08/1999,101031429,TRD279901214,KES,S,88663,,300000,300000,W,114212002,0,02/08/1999,,71.8,TLR,,265989000000,0,0
199908020000073,02/08/1999,101032866,TRT230800T13,KES,S,50161,,100000,100000,A,111408281,0,02/08/1999,,93.71,TLR,,50161000000,0,0
199908020000075,02/08/1999,101058843,TRT210201T10,KES,S,125000,,100000,100000,W,120140746,0,02/08/1999,,,TLR,,125000000000,0,0
199908020000076,02/08/1999,101114622,TRT230800T13,KESS,B,49951,,37000,31000,W,101731000,0,02/08/1999,,94.5,TLR,,18481870000,0,0
199908020000077,02/08/1999,101117926,TRT230800T13,KES,S,50121,,500000,500000,W,105120007,0,02/08/1999,,93.86,TLR,,250605000000,0,0
199908020000078,02/08/1999,101120684,TRB190100T16,KES,B,72363,,200000,0,M,101120684,0,02/08/1999,,82,TLR,,144726000000,0,0
199908020000079,02/08/1999,101121309,TRT230800T13,KES,S,50084,,700000,0,M,101121309,0,02/08/1999,,94,TLR,,350588000000,0,0
199908020000080,02/08/1999,101127305,TRD230901261,KES,S,97250,,100000,0,M,101127305,0,02/08/1999,,64.5,TLR,,97250000000,0,0
199908020000081,02/08/1999,101132956,TRD258901292,KES,S,92270,,250000,250000,W,141010369,0,02/08/1999,,69.5,TLR,,230675000000,0,0
199908020000082,02/08/1999,101135809,TRT230800T13,KES,S,50134,,300000,300000,W,105107031,0,02/08/1999,,93.81,TLR,,150402000000,0,0
199908020000083,02/08/1999,101154417,TRT170500T14,KES,S,59212,,200000,200000,W,141010369,0,02/08/1999,,87,TLR,,118424000000,0,0
199908020000084,02/08/1999,101156096,TRD258901292,KES,S,92295,,250000,250000,W,141010369,0,02/08/1999,,69.25,TLR,,230737500000,0,0
199908020000085,02/08/1999,101202905,TRT230800T13,KES,S,50121,,100000,100000,A,101545441,199908020000071,02/08/1999,,93.86,TLR,,50121000000,0,0
199908020000086,02/08/1999,101203298,TRT240702T11,KES,S,100000,,500000,500000,W,102738221,0,02/08/1999,,,TLR,,500000000000,0,0
199908020000087,02/08/1999,101205478,TRD230901261,KES,S,97250,,100000,0,M,101205478,0,02/08/1999,,64.5,TLR,,97250000000,0,0
199908020000088,02/08/1999,101237717,TRD279901214,KES,S,88635,,250000,250000,W,141010369,0,02/08/1999,,72,TLR,,221587500000,0,0
199908020000089,02/08/1999,101238130,TRD258901292,KES,S,92269,,500000,500000,W,141010369,0,02/08/1999,,69.51,TLR,,461345000000,0,0
199908020000090,02/08/1999,101246650,TRT230800T13,KES,S,50118,,250000,250000,A,101755876,0,02/08/1999,,93.87,TLR,,125295000000,0,0
199908020000091,02/08/1999,101249936,TRD230901261,KES,S,97250,,1000000,1000000,W,141010369,0,02/08/1999,,64.5,TLR,,972500000000,0,0
199908020000092,02/08/1999,101251063,TRD258901292,KES,B,91912,,250000,250000,W,113331143,0,02/08/1999,,73,TLR,,229780000000,0,0
199908020000093,02/08/1999,101301250,TRT230800T13,KES,S,50116,,200000,200000,A,101622433,199908020000009,02/08/1999,,93.88,TLR,,100232000000,0,0
199908020000094,02/08/1999,101302802,TRT230800T13,KES,S,50124,,100000,100000,A,101708361,0,02/08/1999,,93.85,TLR,,50124000000,0,0
199908020000095,02/08/1999,101318217,TRD258901292,KES,S,92244,,100000,100000,W,141010369,0,02/08/1999,,69.75,TLR,,92244000000,0,0
199908020000096,02/08/1999,101320433,TRT230800T13,KES,S,50110,,100000,100000,W,132325595,0,02/08/1999,,93.9,TLR,,50110000000,0,0
199908020000097,02/08/1999,101320993,TRD230901261,KES,B,97209,,100000,100000,W,102033235,0,02/08/1999,,65.5,TLR,,97209000000,0,0
199908020000098,02/08/1999,101330683,TRT150300T18,KES,S,66764,,200000,200000,A,110758894,0,02/08/1999,,80.4,TLR,,133528000000,0,0
199908020000099,02/08/1999,101338233,TRT230800T13,KESS,S,50297,,37000,37000,W,104454833,0,02/08/1999,,93.2,TLR,,18609890000,0,0
199908020000100,02/08/1999,101350509,TRD258901292,KES,S,92229,,100000,100000,W,141010369,0,02/08/1999,,69.9,TLR,,92229000000,0,0
199908020000101,02/08/1999,101353560,TRT240702T11,KES,B,98000,,1000000,0,M,101353560,0,02/08/1999,,,TLR,,980000000000,0,0
